trial_id,scenario,path_len_m,obstacles_seen,grasp_attempts,doors_opened,avg_speed,room_type,task_duration_sec,reachable_object,success,action_count_total,move_actions,rotate_actions,open_actions,pickup_actions,put_actions,collision_count,cupboard_open_init,clutter_level,distractors_level,strategy_hint
385,S6_mw_closed,4.75,4,5,1,1.6768566195926655,kitchen,2.8326810679578847,0,0,38,19,13,1,5,0,0,0,0.24,0.1,direct
386,S6_mw_closed,5.75,5,1,1,2.0526918915403507,kitchen,2.8011997434671843,1,0,42,23,15,1,1,2,1,1,0.24,0.1,detour
387,S6_mw_closed,5.25,2,1,1,2.054947978496424,kitchen,2.5548091995211237,1,1,42,21,18,1,1,1,0,0,0.24,0.1,detour
388,S6_mw_closed,8.75,12,1,2,1.473398052796915,kitchen,5.93865315852026,1,0,73,35,33,2,1,2,3,0,0.24,0.1,direct
389,S6_mw_closed,4.25,6,5,1,1.2782702417155634,kitchen,3.3248055546502324,0,0,32,17,9,1,5,0,2,1,0.24,0.1,detour
390,S6_mw_closed,3.75,5,4,1,1.3220067649292493,kitchen,2.836596679745955,0,0,37,15,17,1,4,0,0,0,0.24,0.1,cautious
391,S6_mw_closed,3.5,5,6,1,1.3837772817374323,kitchen,2.5293087595754558,0,0,29,14,8,1,6,0,1,0,0.24,0.1,direct
392,S6_mw_closed,7.0,4,2,1,1.5737709292211757,kitchen,4.44791543040139,1,0,61,28,27,1,2,3,0,0,0.24,0.1,detour
393,S6_mw_closed,6.0,6,1,1,2.008447705909487,kitchen,2.987381738815557,1,1,45,24,18,1,1,1,1,1,0.24,0.1,detour
394,S6_mw_closed,6.75,3,1,0,2.143601719474552,kitchen,3.148905852554824,1,1,47,27,18,0,1,1,0,0,0.24,0.1,detour
395,S6_mw_closed,4.0,6,2,2,1.793882478567373,kitchen,2.229800473437074,0,0,35,16,15,2,2,0,0,0,0.24,0.1,detour
396,S6_mw_closed,4.0,3,3,1,1.662178701996651,kitchen,2.4064801186509603,0,0,36,16,16,1,3,0,1,0,0.24,0.1,direct
397,S6_mw_closed,5.75,7,2,0,1.9711694427560236,kitchen,2.917050089798745,1,0,41,23,13,0,2,3,0,1,0.24,0.1,direct
398,S6_mw_closed,6.25,6,2,1,1.6905880009750467,kitchen,3.696938577817488,1,1,48,25,18,1,2,2,2,0,0.24,0.1,detour
399,S6_mw_closed,5.0,6,3,1,1.745178244739435,kitchen,2.865036860888974,1,1,35,20,10,1,3,1,0,0,0.24,0.1,detour
400,S6_mw_closed,7.0,11,3,0,1.6664803176923253,kitchen,4.200469651926833,0,0,53,28,22,0,3,0,2,1,0.24,0.1,cautious
401,S6_mw_closed,4.75,4,2,0,1.982052581983155,kitchen,2.396505543383394,1,1,34,19,11,0,2,2,0,0,0.24,0.1,direct
402,S6_mw_closed,3.5,2,6,1,1.4094504394046548,kitchen,2.483237368373437,0,0,31,14,10,1,6,0,1,0,0.24,0.1,direct
403,S6_mw_closed,3.25,11,1,1,1.4759373082529652,kitchen,2.201990546500213,1,0,26,13,10,1,1,1,0,1,0.24,0.1,lost
404,S6_mw_closed,6.5,4,2,2,1.8698693729672229,kitchen,3.476178653958808,1,1,51,26,20,2,2,1,1,0,0.24,0.1,cautious
405,S6_mw_closed,3.25,4,1,1,1.3740849374680653,kitchen,2.3652104112199632,1,1,28,13,12,1,1,1,0,0,0.24,0.1,direct
406,S6_mw_closed,3.75,10,4,1,1.2134286010399666,kitchen,3.090416689359448,0,0,31,15,11,1,4,0,1,0,0.24,0.1,direct
407,S6_mw_closed,5.5,4,6,1,1.456131890973689,kitchen,3.7771303781570578,0,0,40,22,11,1,6,0,0,0,0.24,0.1,cautious
408,S6_mw_closed,3.25,4,2,1,1.5836181303460375,kitchen,2.0522624348142817,1,0,27,13,9,1,2,2,1,1,0.24,0.1,direct
409,S6_mw_closed,5.25,4,1,0,1.9357038436991187,kitchen,2.7121917524156385,1,1,38,21,14,0,1,2,0,1,0.24,0.1,direct
410,S6_mw_closed,4.5,9,3,1,1.448833611788935,kitchen,3.105946716989581,1,1,34,18,9,1,3,3,0,0,0.24,0.1,direct
411,S6_mw_closed,6.25,5,1,1,1.671905077438262,kitchen,3.7382505049726977,1,1,48,25,20,1,1,1,0,1,0.24,0.1,detour
412,S6_mw_closed,5.5,5,4,1,1.274626152400406,kitchen,4.314990705033214,0,0,47,22,20,1,4,0,3,0,0.24,0.1,detour
413,S6_mw_closed,4.5,8,2,2,1.6234881897938649,kitchen,2.771809507632678,1,1,35,18,10,2,2,3,0,1,0.24,0.1,cautious
414,S6_mw_closed,5.75,12,2,1,1.4370328196034057,kitchen,4.001300402858504,1,0,48,23,19,1,2,3,0,0,0.24,0.1,cautious
415,S6_mw_closed,4.0,4,3,1,1.5519742339235847,kitchen,2.577362376621099,1,1,32,16,10,1,3,2,0,1,0.24,0.1,lost
416,S6_mw_closed,7.5,8,4,1,1.4487916196962358,kitchen,5.176727900712529,0,0,62,30,27,1,4,0,2,1,0.24,0.1,detour
417,S6_mw_closed,4.5,5,4,1,1.8964838983841144,kitchen,2.3728121308249404,0,0,31,18,8,1,4,0,1,0,0.24,0.1,direct
418,S6_mw_closed,4.75,8,1,1,1.666251637799434,kitchen,2.8507098761344207,1,1,37,19,15,1,1,1,0,1,0.24,0.1,lost
419,S6_mw_closed,5.5,7,4,1,1.8439792418878544,kitchen,2.98267999718323,0,0,41,22,14,1,4,0,1,0,0.24,0.1,detour
420,S6_mw_closed,4.75,7,1,1,1.7251211444222656,kitchen,2.753429818745136,1,1,41,19,19,1,1,1,0,0,0.24,0.1,detour
421,S7_distractors,6.5,6,1,1,1.6419187769079633,kitchen,3.958782913878786,1,1,47,26,18,1,1,1,1,1,0.28,0.55,detour
422,S7_distractors,4.5,7,5,1,1.3978704072110844,kitchen,3.219182534222202,0,0,39,18,15,1,5,0,3,0,0.28,0.55,direct
423,S7_distractors,6.25,12,6,1,1.4524580243604783,kitchen,4.303050343056829,0,0,45,25,13,1,6,0,2,0,0.28,0.55,direct
424,S7_distractors,5.75,14,4,2,1.4289631071140625,kitchen,4.023896748190172,0,0,55,23,26,2,4,0,0,1,0.28,0.55,direct
425,S7_distractors,8.0,10,4,1,1.4194852555533355,kitchen,5.635845788959243,0,0,67,32,30,1,4,0,1,0,0.28,0.55,direct
426,S7_distractors,4.75,8,4,1,2.032396513939524,kitchen,2.337142367358607,0,0,26,19,2,1,4,0,0,1,0.28,0.55,direct
427,S7_distractors,4.75,8,6,1,1.3050775159585613,kitchen,3.639630552144783,0,0,42,19,16,1,6,0,0,1,0.28,0.55,cautious
428,S7_distractors,5.25,8,5,1,1.26787094697219,kitchen,4.140799986416248,0,0,48,21,21,1,5,0,0,0,0.28,0.55,direct
429,S7_distractors,6.0,8,6,1,1.2474531433556442,kitchen,4.8097998966598645,0,0,53,24,22,1,6,0,2,0,0.28,0.55,direct
430,S7_distractors,6.25,6,3,2,1.6033375763299,kitchen,3.8981185823053455,1,1,53,25,22,2,3,1,2,0,0.28,0.55,cautious
431,S7_distractors,3.0,11,1,1,1.3585104989510164,kitchen,2.208300931289432,1,0,23,12,8,1,1,1,0,0,0.28,0.55,direct
432,S7_distractors,6.75,7,2,2,1.6511638916900635,kitchen,4.088025443126047,1,1,56,27,24,2,2,1,0,1,0.28,0.55,detour
433,S7_distractors,6.5,7,2,3,1.4889574067452505,kitchen,4.365470745203192,1,1,53,26,21,3,2,1,1,0,0.28,0.55,detour
434,S7_distractors,5.0,7,6,1,1.257527319439622,kitchen,3.976056760522781,0,0,46,20,19,1,6,0,1,0,0.28,0.55,detour
435,S7_distractors,8.5,7,6,1,1.6267334164380567,kitchen,5.225195421762375,0,0,65,34,24,1,6,0,3,0,0.28,0.55,detour
436,S7_distractors,5.25,6,1,1,1.5546881062347715,kitchen,3.3768831053289112,1,1,46,21,20,1,1,3,0,0,0.28,0.55,detour
437,S7_distractors,5.75,7,4,1,1.40920964666724,kitchen,4.080301333161226,0,0,56,23,28,1,4,0,0,0,0.28,0.55,detour
438,S7_distractors,5.0,5,5,1,1.2307211831459,kitchen,4.062658600885769,0,0,50,20,24,1,5,0,1,0,0.28,0.55,detour
439,S7_distractors,7.75,12,2,2,1.6772596378730005,kitchen,4.620632265275329,1,0,59,31,23,2,2,1,1,0,0.28,0.55,direct
440,S7_distractors,5.25,9,2,1,1.387288654472448,kitchen,3.784360221699101,1,1,47,21,21,1,2,2,0,0,0.28,0.55,cautious
441,S7_distractors,4.25,9,2,1,2.0469096264803426,kitchen,2.076300753594025,1,0,37,17,16,1,2,1,0,0,0.28,0.55,cautious
442,S7_distractors,2.5,3,5,1,1.1417351350829552,kitchen,2.1896497034913067,0,0,23,10,7,1,5,0,0,0,0.28,0.55,detour
443,S7_distractors,6.75,5,1,1,1.7555541460449504,kitchen,3.844939795908276,1,1,51,27,21,1,1,1,2,0,0.28,0.55,cautious
444,S7_distractors,3.5,10,1,1,1.3526594477424003,kitchen,2.5874953269587024,1,1,33,14,16,1,1,1,0,0,0.28,0.55,detour
445,S7_distractors,7.5,6,1,1,1.7900431906971492,kitchen,4.1898430378537705,1,1,57,30,22,1,1,3,1,0,0.28,0.55,direct
446,S7_distractors,5.5,9,5,1,1.34681698168792,kitchen,4.083702592691575,0,0,55,22,27,1,5,0,2,0,0.28,0.55,direct
447,S7_distractors,8.5,7,6,1,1.835282369049252,kitchen,4.631439904478204,0,0,70,34,29,1,6,0,0,0,0.28,0.55,cautious
448,S7_distractors,5.0,9,3,1,1.8953530886421712,kitchen,2.6380308924824103,0,0,30,20,6,1,3,0,0,0,0.28,0.55,detour
449,S7_distractors,6.5,5,6,1,1.2458799821678734,kitchen,5.217195952285692,0,0,60,26,27,1,6,0,0,1,0.28,0.55,cautious
450,S7_distractors,4.25,4,1,1,2.0278524698307603,kitchen,2.0958132128589684,1,0,38,17,16,1,1,3,0,0,0.28,0.55,cautious
451,S7_distractors,5.0,8,4,0,1.549549147256667,kitchen,3.2267450237716155,0,0,45,20,21,0,4,0,1,0,0.28,0.55,detour
452,S7_distractors,5.5,14,1,1,1.7262378174972248,kitchen,3.1861195162403178,1,0,41,22,16,1,1,1,0,1,0.28,0.55,direct
453,S7_distractors,6.0,2,3,0,1.853443274881681,kitchen,3.2372180369982053,1,1,44,24,16,0,3,1,0,0,0.28,0.55,cautious
454,S7_distractors,6.5,9,1,1,1.5329965896010636,kitchen,4.240061617939747,1,0,47,26,15,1,1,4,5,0,0.28,0.55,direct
455,S7_distractors,6.75,10,1,1,1.919778275164273,kitchen,3.516031037189652,1,1,51,27,21,1,1,1,0,0,0.28,0.55,detour
456,S7_distractors,5.5,5,3,2,1.3961052222670467,kitchen,3.939531141548843,1,1,47,22,19,2,3,1,1,0,0.28,0.55,detour
457,S7_distractors,6.0,12,1,0,1.897799450824104,kitchen,3.161556400174186,1,0,43,24,16,0,1,2,0,0,0.28,0.55,detour
458,S7_distractors,9.25,9,6,1,1.4174642657050869,kitchen,6.525737702035677,0,0,76,37,32,1,6,0,4,0,0.28,0.55,detour
459,S7_distractors,5.0,7,4,1,1.3692931333240692,kitchen,3.6515190782138074,1,1,44,20,18,1,4,1,0,0,0.28,0.55,detour
460,S7_distractors,5.5,6,2,1,1.9971383679778576,kitchen,2.7539403819920896,1,1,39,22,13,1,2,1,1,0,0.28,0.55,direct
461,S7_distractors,8.25,9,6,0,1.643237258823536,kitchen,5.02057749463795,0,0,68,33,29,0,6,0,0,0,0.28,0.55,detour
462,S7_distractors,8.0,4,3,1,1.6395387888168689,kitchen,4.879421002154512,1,0,65,32,28,1,3,1,2,0,0.28,0.55,direct
463,S7_distractors,7.25,5,1,1,1.9059356315971376,kitchen,3.803906008055811,0,0,53,29,22,1,1,0,3,0,0.28,0.55,direct
464,S7_distractors,5.0,3,2,0,2.191275486561576,kitchen,2.2817760845970643,1,1,39,20,16,0,2,1,0,0,0.28,0.55,detour
465,S7_distractors,4.75,12,5,1,1.044147856754703,kitchen,4.549164152635806,0,0,51,19,26,1,5,0,2,0,0.28,0.55,detour
466,S7_distractors,8.0,8,4,2,1.5334326017948257,kitchen,5.217053550730758,1,0,70,32,28,2,4,4,1,0,0.28,0.55,direct
467,S7_distractors,3.0,5,5,1,1.1159439039609709,kitchen,2.6883071714910525,0,0,33,12,15,1,5,0,0,0,0.28,0.55,detour
468,S7_distractors,6.0,6,1,2,1.947242464477447,kitchen,3.081280379539244,1,1,44,24,16,2,1,1,1,0,0.28,0.55,cautious
469,S7_distractors,6.25,12,4,2,1.5097513821192314,kitchen,4.1397544483297,0,0,54,25,23,2,4,0,0,1,0.28,0.55,detour
470,S7_distractors,5.5,6,4,1,1.5337482944267646,kitchen,3.5859860578072325,0,0,46,22,19,1,4,0,0,0,0.28,0.55,cautious
471,S7_distractors,3.25,11,2,1,1.1872064932359871,kitchen,2.7375187202197866,1,1,31,13,14,1,2,1,1,1,0.28,0.55,detour
472,S7_distractors,6.5,9,1,2,1.3400721674100535,kitchen,4.850485039594917,1,1,59,26,27,2,1,3,1,0,0.28,0.55,direct
473,S7_distractors,7.5,10,6,2,1.6004866019562027,kitchen,4.68607484175943,0,0,64,30,26,2,6,0,0,0,0.28,0.55,direct
474,S7_distractors,4.5,9,1,2,1.4580630650581918,kitchen,3.086286257323447,1,1,40,18,18,2,1,1,1,0,0.28,0.55,direct
475,S7_distractors,3.5,4,2,1,0.2166512942957962,kitchen,16.154992340924647,1,1,31,14,13,1,2,1,3,0,0.28,0.55,direct
476,S7_distractors,4.25,6,4,2,1.352509115891169,kitchen,3.1423078410822187,0,0,38,17,15,2,4,0,0,0,0.28,0.55,detour
477,S7_distractors,3.5,9,3,1,1.2000444987610217,kitchen,2.916558513966401,0,0,27,14,9,1,3,0,1,0,0.28,0.55,direct
478,S7_distractors,6.0,10,6,0,1.438333429257011,kitchen,4.171494507430989,0,0,45,24,15,0,6,0,0,0,0.28,0.55,detour
479,S7_distractors,5.5,11,1,1,1.8096421777427147,kitchen,3.039274873036232,1,0,40,22,14,1,1,2,1,0,0.28,0.55,lost
480,S7_distractors,3.25,8,1,0,1.3476131048052071,kitchen,2.411671412522941,1,1,30,13,15,0,1,1,0,1,0.28,0.55,cautious
481,S7_distractors,5.25,11,3,1,1.4540471892832116,kitchen,3.610611841688608,1,0,47,21,20,1,3,2,0,0,0.28,0.55,detour
482,S7_distractors,7.0,8,3,1,1.4172651894052644,kitchen,4.939089771151052,1,0,63,28,30,1,3,1,2,0,0.28,0.55,lost
483,S7_distractors,3.0,4,6,1,1.218911300929296,kitchen,2.461212721313524,0,0,26,12,7,1,6,0,0,0,0.28,0.55,lost
484,S7_distractors,8.25,7,4,2,1.8036203164686309,kitchen,4.574133438545954,0,0,63,33,24,2,4,0,0,0,0.28,0.55,direct
485,S7_distractors,6.75,6,1,1,2.222576946170724,kitchen,3.0370152140872197,1,1,47,27,17,1,1,1,0,0,0.28,0.55,direct
486,S7_distractors,4.0,7,6,1,1.3341313442560294,kitchen,2.998205549417308,0,0,35,16,12,1,6,0,0,1,0.28,0.55,detour
487,S7_distractors,5.5,12,5,1,1.2572488269650348,kitchen,4.374631244060775,0,0,43,22,15,1,5,0,2,0,0.28,0.55,direct
488,S7_distractors,7.25,10,1,1,0.5423933775114914,kitchen,13.366682375922624,1,0,55,29,21,1,1,3,4,0,0.28,0.55,detour
489,S7_distractors,7.25,7,3,1,1.857350962590688,kitchen,3.903408750432114,1,0,48,29,13,1,3,2,2,0,0.28,0.55,direct
490,S7_distractors,3.25,3,2,1,1.375996715041366,kitchen,2.3619242433309857,1,0,31,13,14,1,2,1,0,0,0.28,0.55,cautious
491,S8_clutter,12.0,8,6,2,3.494775673908506,kitchen,3.4336967862029826,0,0,73,48,17,2,6,0,0,0,0.65,0.12,detour
492,S8_clutter,7.25,13,5,2,0.5636689638853903,kitchen,12.862159289426707,0,0,58,29,22,2,5,0,9,0,0.65,0.12,cautious
493,S8_clutter,6.25,12,1,1,0.8866583195689711,kitchen,7.048938539299215,0,0,43,25,16,1,1,0,5,0,0.65,0.12,detour
494,S8_clutter,9.5,10,3,2,1.8870188166256292,kitchen,5.034396009356133,0,0,68,38,25,2,3,0,0,1,0.65,0.12,detour
495,S8_clutter,5.5,4,5,1,0.6712447052812568,kitchen,8.193733159795215,0,0,56,22,28,1,5,0,7,0,0.65,0.12,detour
496,S8_clutter,7.0,12,4,1,0.9376377827609694,kitchen,7.465569464775396,0,0,65,28,32,1,4,0,2,0,0.65,0.12,detour
497,S8_clutter,5.75,3,1,2,0.8090200851763099,kitchen,7.107363717362965,1,1,59,23,31,2,1,2,4,1,0.65,0.12,lost
498,S8_clutter,8.5,4,3,1,2.0857563229976903,kitchen,4.075260329444252,1,1,82,34,42,1,3,2,3,0,0.65,0.12,detour
499,S8_clutter,9.0,4,3,1,1.5163315094954322,kitchen,5.935377550120818,1,1,69,36,28,1,3,1,2,0,0.65,0.12,detour
500,S8_clutter,6.25,13,6,0,1.0719269566671172,kitchen,5.830621164181538,0,0,44,25,13,0,6,0,2,0,0.65,0.12,lost
501,S8_clutter,8.0,7,4,1,0.8876075328770108,kitchen,9.012992458580792,0,0,67,32,30,1,4,0,6,1,0.65,0.12,lost
502,S8_clutter,6.0,11,6,1,1.4269930856918334,kitchen,4.2046454605567245,0,0,61,24,30,1,6,0,0,0,0.65,0.12,cautious
503,S8_clutter,8.5,7,6,2,1.7041620867779204,kitchen,4.987788465633015,0,0,57,34,15,2,6,0,1,0,0.65,0.12,direct
504,S8_clutter,5.5,13,6,2,0.9894338096059307,kitchen,5.558734648647722,0,0,57,22,27,2,6,0,0,0,0.65,0.12,detour
505,S8_clutter,4.75,8,1,3,1.0753139731504797,kitchen,4.417314494745511,1,1,58,19,34,3,1,1,0,1,0.65,0.12,cautious
506,S8_clutter,7.0,6,2,2,2.3171328655634147,kitchen,3.0209748021065415,1,1,59,28,25,2,2,2,1,0,0.65,0.12,detour
507,S8_clutter,5.75,11,4,2,1.7299961447015737,kitchen,3.3237068288333567,0,0,61,23,32,2,4,0,0,0,0.65,0.12,cautious
508,S8_clutter,8.25,5,2,2,1.5017341757172122,kitchen,5.493648698552051,1,1,75,33,37,2,2,1,2,0,0.65,0.12,direct
509,S8_clutter,4.5,8,1,1,0.35349005532212746,kitchen,12.730202539642175,1,0,48,18,24,1,1,4,0,0,0.65,0.12,direct
510,S8_clutter,7.75,14,5,0,1.259165378283389,kitchen,6.154870625942336,0,0,52,31,16,0,5,0,2,0,0.65,0.12,direct
511,S8_clutter,7.0,8,1,0,1.598447358269911,kitchen,4.379249628574876,1,0,60,28,29,0,1,2,1,0,0.65,0.12,detour
512,S8_clutter,8.0,10,6,1,1.861152120625825,kitchen,4.298412747320163,0,0,58,32,19,1,6,0,0,0,0.65,0.12,detour
513,S8_clutter,8.0,13,5,1,2.540886918732533,kitchen,3.1485069016729907,0,0,62,32,24,1,5,0,1,0,0.65,0.12,detour
514,S8_clutter,10.5,10,3,2,1.7620211479086747,kitchen,5.9590658219183945,1,0,87,42,38,2,3,2,0,1,0.65,0.12,detour
515,S8_clutter,10.0,7,2,0,1.4049194225319912,kitchen,7.117845934521766,1,0,62,40,19,0,2,1,4,0,0.65,0.12,detour
516,S8_clutter,6.75,7,3,2,1.1881843778787338,kitchen,5.680936499140629,0,0,64,27,32,2,3,0,2,1,0.65,0.12,direct
517,S8_clutter,8.5,14,3,1,0.7489094501575096,kitchen,11.349836750240355,0,0,70,34,32,1,3,0,7,0,0.65,0.12,detour
518,S8_clutter,5.5,2,2,0,1.2195472525603523,kitchen,4.509870354308243,1,1,45,22,20,0,2,1,2,0,0.65,0.12,direct
519,S8_clutter,5.5,13,2,1,0.6550703971327783,kitchen,8.396044187118394,1,0,67,22,41,1,2,1,3,0,0.65,0.12,lost
520,S8_clutter,8.75,8,4,2,1.7862977272950324,kitchen,4.898399559210105,1,1,74,35,31,2,4,2,1,0,0.65,0.12,direct
521,S8_clutter,4.5,10,2,1,0.7617777594810661,kitchen,5.907234680972393,1,0,44,18,21,1,2,2,4,0,0.65,0.12,lost
522,S8_clutter,6.25,5,2,1,1.4296800179724078,kitchen,4.371607577522023,1,0,61,25,30,1,2,3,0,1,0.65,0.12,cautious
523,S8_clutter,6.75,10,1,1,1.241270918183919,kitchen,5.437974821705968,1,0,52,27,21,1,1,2,3,0,0.65,0.12,detour
524,S8_clutter,6.75,16,6,0,1.3829541590343744,kitchen,4.880855924185571,0,0,58,27,25,0,6,0,1,0,0.65,0.12,lost
525,S8_clutter,7.0,4,3,0,1.1783480007311666,kitchen,5.940520114309601,1,1,69,28,37,0,3,1,1,0,0.65,0.12,detour
526,S8_clutter,7.75,10,1,1,1.0578466520133596,kitchen,7.326203647050088,1,0,60,31,26,1,1,1,4,0,0.65,0.12,direct
527,S8_clutter,11.5,9,2,2,2.1558699877981655,kitchen,5.33427343257614,1,1,101,46,50,2,2,1,0,0,0.65,0.12,direct
528,S8_clutter,7.5,11,5,1,0.8575188929239185,kitchen,8.746162984732537,0,0,58,30,22,1,5,0,6,0,0.65,0.12,detour
529,S8_clutter,6.5,10,2,1,1.5130452526958076,kitchen,4.295971973355646,1,1,50,26,20,1,2,1,0,0,0.65,0.12,detour
530,S8_clutter,10.5,5,1,2,5.833333333333333,kitchen,1.8,1,1,58,42,9,2,1,4,0,0,0.65,0.12,direct
531,S8_clutter,6.25,13,3,1,0.9384119974888836,kitchen,6.660187653956371,1,0,71,25,38,1,3,4,0,0,0.65,0.12,cautious
532,S8_clutter,5.5,7,2,1,0.904817737706377,kitchen,6.078572259140226,1,1,64,22,37,1,2,2,2,0,0.65,0.12,direct
533,S8_clutter,7.5,13,4,1,1.5329753474811556,kitchen,4.892446582603766,0,0,68,30,33,1,4,0,0,0,0.65,0.12,detour
534,S8_clutter,6.5,12,3,0,2.113477356092441,kitchen,3.075500185162948,1,1,48,26,18,0,3,1,0,0,0.65,0.12,direct
535,S8_clutter,10.5,16,1,0,2.163175046528566,kitchen,4.853976111110498,1,0,73,42,27,0,1,3,1,0,0.65,0.12,cautious
536,S8_clutter,5.75,13,3,1,0.7009104560207915,kitchen,8.20361566960193,0,0,58,23,31,1,3,0,4,0,0.65,0.12,lost
537,S8_clutter,8.5,11,5,3,1.4394690922870823,kitchen,5.904954851441015,0,0,61,34,19,3,5,0,1,0,0.65,0.12,lost
538,S8_clutter,7.0,17,3,2,1.0103175839577225,kitchen,6.928514470250891,1,0,77,28,41,2,3,3,0,0,0.65,0.12,detour
539,S8_clutter,5.5,12,2,2,2.3695805165289805,kitchen,2.3210859313008423,0,0,35,22,9,2,2,0,0,0,0.65,0.12,detour
540,S8_clutter,6.25,4,2,3,1.6004461047907539,kitchen,3.9051611805554303,1,1,53,25,21,3,2,2,3,0,0.65,0.12,detour
541,S8_clutter,8.5,4,6,2,2.330774425260039,kitchen,3.6468565588674133,0,0,65,34,23,2,6,0,0,0,0.65,0.12,detour
542,S8_clutter,5.75,4,3,0,1.9338351285586417,kitchen,2.973366196055031,1,0,50,23,21,0,3,3,1,0,0.65,0.12,cautious
543,S8_clutter,7.0,13,3,1,1.4290274680392947,kitchen,4.89843628380663,0,0,52,28,20,1,3,0,1,0,0.65,0.12,direct
544,S8_clutter,6.75,10,2,2,2.2461480119343307,kitchen,3.0051447919440784,1,0,51,27,17,2,2,3,0,0,0.65,0.12,lost
545,S8_clutter,9.0,8,3,1,1.587227416027452,kitchen,5.670264959589344,1,0,60,36,19,1,3,1,2,0,0.65,0.12,cautious
546,S8_clutter,7.0,12,5,0,1.1684884852866226,kitchen,5.990645255081779,0,0,72,28,39,0,5,0,1,0,0.65,0.12,detour
547,S8_clutter,7.25,13,2,2,1.4640980629697316,kitchen,4.95185410278757,1,1,61,29,27,2,2,1,1,1,0.65,0.12,detour
548,S8_clutter,11.5,9,1,1,1.950856407841559,kitchen,5.89484697785814,1,1,86,46,36,1,1,2,1,0,0.65,0.12,cautious
549,S8_clutter,8.75,13,5,2,1.3399270515043626,kitchen,6.5302062453147744,0,0,77,35,35,2,5,0,0,0,0.65,0.12,direct
550,S8_clutter,5.5,5,3,1,1.4084854787439687,kitchen,3.9049035882888057,1,0,46,22,19,1,3,1,1,0,0.65,0.12,detour
551,S8_clutter,8.5,13,5,2,1.2857593400661382,kitchen,6.610879450864241,0,0,73,34,32,2,5,0,2,0,0.65,0.12,detour
552,S8_clutter,13.0,11,2,2,2.247474807595828,kitchen,5.784269508189229,1,0,83,52,25,2,2,2,1,0,0.65,0.12,cautious
553,S8_clutter,6.25,16,2,2,0.8582872861155764,kitchen,7.281944054287645,1,0,39,25,9,2,2,1,4,0,0.65,0.12,detour
554,S8_clutter,10.25,12,6,1,0.8890973350117992,kitchen,11.528546534068704,0,0,64,41,16,1,6,0,8,0,0.65,0.12,direct
555,S8_clutter,9.0,17,1,1,1.3404108501544427,kitchen,6.714359257061382,1,1,65,36,25,1,1,2,3,0,0.65,0.12,direct
556,S8_clutter,4.75,10,4,1,1.3262294625618922,kitchen,3.5815823234874995,1,0,44,19,19,1,4,1,0,0,0.65,0.12,detour
557,S8_clutter,8.25,9,4,2,1.7002188211739222,kitchen,4.852316594345049,0,0,61,33,22,2,4,0,2,0,0.65,0.12,direct
558,S8_clutter,6.5,8,2,1,1.162384345147065,kitchen,5.591954182054662,1,0,69,26,37,1,2,3,2,0,0.65,0.12,detour
559,S8_clutter,5.0,11,1,1,1.1366530356291389,kitchen,4.3988797313443095,1,0,63,20,39,1,1,2,1,0,0.65,0.12,direct
560,S8_clutter,6.75,7,1,1,2.3777036009771546,kitchen,2.838873607806281,1,0,47,27,17,1,1,1,0,0,0.65,0.12,detour
561,S8_clutter,6.0,10,2,1,3.1938488827792115,kitchen,1.8786111116124387,1,0,48,24,20,1,2,1,0,0,0.65,0.12,lost
562,S8_clutter,5.25,7,2,2,0.7249410708819324,kitchen,7.241967948667985,1,1,63,21,37,2,2,1,3,0,0.65,0.12,direct
563,S8_clutter,8.25,12,4,3,1.8593846254452702,kitchen,4.4369518211028325,0,0,65,33,25,3,4,0,1,0,0.65,0.12,detour
564,S8_clutter,13.25,11,1,1,2.0785078186508206,kitchen,6.374765531842311,1,0,92,53,36,1,1,1,1,0,0.65,0.12,detour
565,S8_clutter,8.5,16,5,3,2.2236317401626087,kitchen,3.8225754051245984,0,0,62,34,20,3,5,0,0,0,0.65,0.12,direct
566,S8_clutter,10.0,7,2,1,1.4811868593053388,kitchen,6.751342639300686,0,0,65,40,22,1,2,0,3,0,0.65,0.12,cautious
567,S8_clutter,7.0,9,2,1,2.5110392767882677,kitchen,2.787690365780863,1,0,47,28,15,1,2,1,0,0,0.65,0.12,direct
568,S8_clutter,6.5,2,1,0,1.6460357412051552,kitchen,3.9488814472770715,1,1,60,26,32,0,1,1,1,0,0.65,0.12,direct
569,S8_clutter,4.5,9,5,3,0.6074198419642899,kitchen,7.408384924416997,0,0,50,18,24,3,5,0,3,0,0.65,0.12,detour
570,S8_clutter,8.5,13,6,2,1.364929893208978,kitchen,6.227426069493084,0,0,59,34,17,2,6,0,2,0,0.65,0.12,cautious
571,S8_clutter,4.25,10,3,2,0.6910565310443375,kitchen,6.150003377549042,1,0,60,17,36,2,3,2,1,0,0.65,0.12,detour
572,S8_clutter,8.0,14,3,1,1.0578065743342324,kitchen,7.5628193226489255,0,0,57,32,21,1,3,0,3,0,0.65,0.12,detour
573,S8_clutter,8.75,11,6,0,1.3734068520878822,kitchen,6.371018163116097,0,0,68,35,27,0,6,0,1,1,0.65,0.12,detour
574,S8_clutter,3.75,5,3,0,1.1960511151497786,kitchen,3.1353175065017154,0,0,35,15,17,0,3,0,0,0,0.65,0.12,cautious
575,S8_clutter,5.5,10,3,1,1.1424880376783753,kitchen,4.8140547809817145,1,0,54,22,27,1,3,1,0,0,0.65,0.12,direct
